,year,season,month_name,day,week_type,time_of_day,airline,flights,arr_del15,Arrival Flight Delays (%),Avg. arrival delay (min),cancelled,% cancelled,% diverted,% delayed due to carrier,% delayed due to weather,% delayed due to NAS,% delayed due to security,% delayed due to late aircraft
7084,2022,Summer,July,Monday,weekday,Morning,Delta,18.0,2.0,11.11,47.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,5.56
7085,2023,Fall,September,Monday,weekday,Early Evening,American,18.0,2.0,11.11,133.0,0.0,0.0,5.56,5.56,0.0,0.0,0.0,11.11
7086,2023,Winter,January,Sunday,weekend,Early Afternoon,United,9.0,1.0,11.11,56.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0
7087,2023,Winter,December,Sunday,weekend,Afternoon,American,9.0,1.0,11.11,30.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0
7088,2022,Spring,March,Wednesday,weekday,Afternoon,Delta,9.0,1.0,11.11,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
7089,2024,Fall,November,Sunday,weekend,Night,Southwest,36.0,4.0,11.11,74.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
7090,2024,Summer,June,Monday,weekday,Early Afternoon,Allegiant,9.0,1.0,11.11,33.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0
7091,2023,Spring,May,Friday,weekday,Morning,Delta,18.0,2.0,11.11,51.0,0.0,0.0,0.0,11.11,0.0,5.56,0.0,0.0
7092,2023,Fall,November,Thursday,weekday,Early Afternoon,American,18.0,2.0,11.11,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
7093,2022,Fall,September,Monday,weekday,Early Afternoon,Delta,18.0,2.0,11.11,33.5,0.0,0.0,0.0,5.56,0.0,0.0,0.0,11.11
7094,2023,Summer,July,Sunday,weekend,Afternoon,Delta,18.0,2.0,11.11,85.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,11.11
7095,2024,Fall,November,Friday,weekday,Early Afternoon,Spirit,9.0,1.0,11.11,147.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,11.11
7096,2024,Winter,January,Thursday,weekday,Afternoon,Allegiant,9.0,1.0,11.11,91.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11
7097,2022,Spring,March,Thursday,weekday,Afternoon,Delta,9.0,1.0,11.11,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
7098,2022,Fall,October,Monday,weekday,Morning,American,27.0,3.0,11.11,34.666666666666664,0.0,0.0,0.0,7.41,0.0,7.41,0.0,0.0
7099,2024,Spring,April,Monday,weekday,Early Afternoon,American,18.0,2.0,11.11,199.5,0.0,0.0,0.0,5.56,0.0,5.56,0.0,5.56
7100,2023,Winter,February,Thursday,weekday,Afternoon,United,18.0,2.0,11.11,231.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11
7101,2023,Summer,July,Wednesday,weekday,Morning,Southwest,99.0,11.0,11.11,82.81818181818181,0.0,0.0,0.0,6.06,0.0,5.05,0.0,8.08
7102,2023,Fall,October,Monday,weekday,Evening,Spirit,9.0,1.0,11.11,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
7103,2023,Winter,January,Sunday,weekend,Morning,Spirit,9.0,1.0,11.11,122.0,1.0,11.11,0.0,0.0,11.11,11.11,0.0,0.0
7104,2024,Fall,October,Monday,weekday,Morning,American,27.0,3.0,11.11,29.333333333333332,0.0,0.0,0.0,3.7,0.0,7.41,0.0,3.7
7105,2024,Spring,May,Sunday,weekend,Early Afternoon,Allegiant,9.0,1.0,11.11,41.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11
7106,2023,Spring,April,Wednesday,weekday,Early Morning,Delta,9.0,1.0,11.11,41.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0
7107,2022,Winter,February,Tuesday,weekday,Morning,American,27.0,3.0,11.11,37.666666666666664,0.0,0.0,0.0,3.7,0.0,11.11,0.0,0.0
7108,2024,Winter,December,Sunday,weekend,Early Afternoon,JetBlue,9.0,1.0,11.11,71.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,11.11
7109,2024,Fall,November,Monday,weekday,Early Morning,Delta,9.0,1.0,11.11,30.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0
7110,2022,Fall,October,Monday,weekday,Morning,JetBlue,9.0,1.0,11.11,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
7111,2023,Fall,November,Wednesday,weekday,Evening,Spirit,9.0,1.0,11.11,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
7112,2024,Fall,November,Sunday,weekend,Early Evening,Delta,18.0,2.0,11.11,27.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0
7113,2024,Fall,September,Monday,weekday,Morning,JetBlue,9.0,1.0,11.11,44.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0
7114,2022,Fall,November,Thursday,weekday,Afternoon,Delta,9.0,1.0,11.11,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
7115,2022,Spring,May,Thursday,weekday,Morning,Allegiant,9.0,1.0,11.11,158.0,0.0,0.0,11.11,11.11,0.0,11.11,0.0,0.0
7116,2024,Summer,June,Tuesday,weekday,Early Afternoon,Spirit,9.0,1.0,11.11,25.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0
7117,2024,Spring,March,Saturday,weekend,Afternoon,American,9.0,1.0,11.11,182.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0
7118,2022,Spring,May,Monday,weekday,Early Afternoon,Delta,9.0,1.0,11.11,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
7119,2024,Summer,July,Sunday,weekend,Morning,Spirit,9.0,1.0,11.11,59.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,11.11
7120,2023,Spring,April,Thursday,weekday,Early Morning,Delta,9.0,1.0,11.11,29.0,1.0,11.11,0.0,11.11,0.0,11.11,0.0,0.0
7121,2023,Winter,February,Saturday,weekend,Early Evening,Allegiant,9.0,1.0,11.11,113.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,11.11
7122,2022,Winter,February,Monday,weekday,Evening,American,9.0,1.0,11.11,67.0,1.0,11.11,0.0,11.11,0.0,0.0,0.0,11.11
7123,2022,Spring,April,Friday,weekday,Morning,Allegiant,18.0,2.0,11.11,47.0,1.0,5.56,0.0,5.56,0.0,11.11,0.0,0.0
7124,2022,Spring,April,Wednesday,weekday,Early Morning,Southwest,36.0,4.0,11.11,53.5,0.0,0.0,0.0,11.11,0.0,2.78,0.0,0.0
7125,2023,Fall,October,Friday,weekday,Early Afternoon,Allegiant,9.0,1.0,11.11,37.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0
7126,2024,Winter,January,Friday,weekday,Early Evening,Delta,18.0,2.0,11.11,26.0,1.0,5.56,0.0,0.0,0.0,5.56,0.0,5.56
7127,2024,Summer,August,Sunday,weekend,Morning,American,27.0,3.0,11.11,46.333333333333336,2.0,7.41,0.0,7.41,0.0,7.41,0.0,0.0
7128,2023,Fall,November,Tuesday,weekday,Early Evening,United,9.0,1.0,11.11,38.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0
7129,2023,Winter,January,Sunday,weekend,Early Morning,American,9.0,1.0,11.11,16.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0
7130,2024,Winter,January,Monday,weekday,Early Afternoon,Allegiant,9.0,1.0,11.11,318.0,1.0,11.11,0.0,0.0,11.11,11.11,0.0,11.11
7131,2023,Winter,December,Tuesday,weekday,Evening,Delta,9.0,1.0,11.11,71.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11
7132,2024,Spring,March,Tuesday,weekday,Afternoon,Delta,18.0,2.0,11.11,24.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,5.56
7133,2022,Fall,September,Tuesday,weekday,Afternoon,Delta,9.0,1.0,11.11,48.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,11.11
7134,2022,Summer,August,Wednesday,weekday,Morning,American,36.0,4.0,11.11,44.0,1.0,2.78,0.0,8.33,0.0,8.33,0.0,0.0
7135,2024,Fall,October,Thursday,weekday,Morning,JetBlue,9.0,1.0,11.11,55.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0
7136,2024,Fall,October,Sunday,weekend,Morning,American,27.0,3.0,11.11,40.0,0.0,0.0,0.0,3.7,0.0,3.7,0.0,3.7
7137,2024,Winter,February,Wednesday,weekday,Early Morning,American,18.0,2.0,11.11,46.0,0.0,0.0,0.0,5.56,0.0,11.11,0.0,0.0
7138,2023,Summer,August,Wednesday,weekday,Evening,Spirit,9.0,1.0,11.11,38.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0
7139,2023,Winter,February,Saturday,weekend,Early Afternoon,Allegiant,9.0,1.0,11.11,98.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,11.11
7140,2023,Fall,October,Sunday,weekend,Evening,Delta,18.0,2.0,11.11,42.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,11.11
7141,2024,Fall,September,Sunday,weekend,Early Morning,United,9.0,1.0,11.11,68.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0
7142,2023,Fall,September,Saturday,weekend,Early Morning,United,9.0,1.0,11.11,56.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0
7143,2022,Summer,August,Monday,weekday,Afternoon,Allegiant,18.0,2.0,11.11,50.0,0.0,0.0,0.0,11.11,0.0,5.56,0.0,0.0
7144,2024,Winter,December,Wednesday,weekday,Early Evening,American,9.0,1.0,11.11,44.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11
7145,2024,Spring,April,Tuesday,weekday,Early Afternoon,American,18.0,2.0,11.11,56.5,0.0,0.0,0.0,5.56,5.56,5.56,0.0,11.11
7146,2022,Winter,December,Thursday,weekday,Early Afternoon,Delta,18.0,2.0,11.11,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
7147,2023,Fall,November,Friday,weekday,Afternoon,Allegiant,9.0,1.0,11.11,34.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0
7148,2024,Fall,September,Monday,weekday,Afternoon,Spirit,9.0,1.0,11.11,40.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0
7149,2024,Fall,October,Wednesday,weekday,Early Evening,Alaska,9.0,1.0,11.11,30.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0
7150,2023,Summer,June,Thursday,weekday,Morning,Allegiant,18.0,2.0,11.11,118.0,0.0,0.0,0.0,0.0,5.56,11.11,0.0,0.0
7151,2024,Fall,October,Friday,weekday,Afternoon,Allegiant,18.0,2.0,11.11,26.5,1.0,5.56,0.0,0.0,0.0,5.56,0.0,11.11
7152,2024,Summer,June,Monday,weekday,Early Afternoon,American,9.0,1.0,11.11,101.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,11.11
7153,2024,Fall,September,Thursday,weekday,Early Morning,Delta,9.0,1.0,11.11,114.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0
7154,2022,Fall,November,Thursday,weekday,Afternoon,American,9.0,1.0,11.11,93.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0
7155,2024,Fall,November,Tuesday,weekday,Afternoon,United,9.0,1.0,11.11,349.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0
7156,2023,Winter,February,Sunday,weekend,Early Afternoon,Delta,18.0,2.0,11.11,76.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
7157,2022,Fall,November,Tuesday,weekday,Early Morning,Delta,18.0,2.0,11.11,20.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0
7158,2024,Spring,April,Tuesday,weekday,Early Afternoon,Spirit,9.0,1.0,11.11,53.0,0.0,0.0,0.0,11.11,0.0,11.11,11.11,11.11
7159,2024,Summer,June,Thursday,weekday,Evening,Delta,18.0,2.0,11.11,43.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,11.11
7160,2024,Spring,March,Thursday,weekday,Early Evening,Allegiant,9.0,1.0,11.11,917.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0
7161,2024,Winter,January,Sunday,weekend,Morning,Delta,18.0,2.0,11.11,21.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,5.56
7162,2023,Winter,February,Friday,weekday,Early Morning,American,9.0,1.0,11.11,106.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0
7163,2024,Summer,June,Sunday,weekend,Early Afternoon,Allegiant,9.0,1.0,11.11,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
7164,2022,Fall,November,Monday,weekday,Afternoon,Delta,9.0,1.0,11.11,17.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0
7165,2024,Fall,September,Tuesday,weekday,Early Morning,Delta,9.0,1.0,11.11,231.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0
7166,2023,Fall,November,Wednesday,weekday,Early Afternoon,United,9.0,1.0,11.11,19.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0
7167,2023,Summer,August,Thursday,weekday,Early Afternoon,Allegiant,9.0,1.0,11.11,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
7168,2023,Summer,July,Monday,weekday,Early Morning,United,9.0,1.0,11.11,28.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0
7169,2023,Winter,December,Thursday,weekday,Night,Southwest,36.0,4.0,11.11,37.25,0.0,0.0,0.0,5.56,0.0,0.0,0.0,11.11
7170,2023,Fall,November,Wednesday,weekday,Early Morning,American,9.0,1.0,11.11,30.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0
7171,2022,Spring,April,Friday,weekday,Afternoon,Delta,9.0,1.0,11.11,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
7172,2024,Spring,March,Saturday,weekend,Early Evening,United,9.0,1.0,11.11,72.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,11.11
7173,2024,Fall,October,Monday,weekday,Early Afternoon,Delta,18.0,2.0,11.11,23.0,0.0,0.0,0.0,5.56,5.56,5.56,0.0,5.56
7174,2022,Summer,June,Wednesday,weekday,Morning,Allegiant,9.0,1.0,11.11,72.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0
7175,2024,Winter,December,Sunday,weekend,Evening,Allegiant,9.0,1.0,11.11,50.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0
7176,2024,Winter,January,Monday,weekday,Morning,United,9.0,1.0,11.11,1816.0,2.0,22.22,0.0,0.0,11.11,11.11,0.0,0.0
7177,2022,Summer,July,Monday,weekday,Afternoon,Delta,9.0,1.0,11.11,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
7178,2022,Fall,September,Wednesday,weekday,Afternoon,United,9.0,1.0,11.11,37.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0
7179,2022,Fall,October,Monday,weekday,Afternoon,Frontier,9.0,1.0,11.11,138.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,11.11
7180,2024,Summer,July,Tuesday,weekday,Morning,Southwest,109.0,12.0,11.01,53.0,0.0,0.0,0.0,7.34,0.0,2.75,0.0,4.59
7181,2023,Spring,March,Friday,weekday,Morning,Southwest,109.0,12.0,11.01,45.75,0.0,0.0,0.0,7.34,0.0,3.67,0.0,5.5
7182,2022,Winter,January,Saturday,weekend,Early Afternoon,Southwest,100.0,11.0,11.0,67.18181818181819,9.0,9.0,0.0,7.0,0.0,5.0,0.0,6.0
7183,2024,Winter,December,Friday,weekday,Morning,Southwest,100.0,11.0,11.0,51.18181818181818,0.0,0.0,1.0,5.0,0.0,7.0,0.0,4.0
7184,2024,Spring,March,Wednesday,weekday,Afternoon,Southwest,91.0,10.0,10.99,91.5,0.0,0.0,3.3,6.59,0.0,6.59,0.0,7.69
7185,2024,Spring,March,Sunday,weekend,Morning,Southwest,119.0,13.0,10.92,62.23076923076923,0.0,0.0,0.84,4.2,0.0,6.72,0.0,0.84
7186,2023,Summer,August,Tuesday,weekday,Early Morning,Southwest,55.0,6.0,10.91,31.333333333333332,2.0,3.64,0.0,5.45,0.0,7.27,0.0,0.0
7187,2024,Fall,October,Saturday,weekend,Early Afternoon,Southwest,101.0,11.0,10.89,37.45454545454545,0.0,0.0,0.0,6.93,0.0,1.98,0.0,7.92
7188,2023,Spring,April,Saturday,weekend,Morning,Southwest,92.0,10.0,10.87,49.7,0.0,0.0,0.0,5.43,0.0,7.61,0.0,6.52
7189,2023,Fall,November,Monday,weekday,Morning,Southwest,92.0,10.0,10.87,67.9,0.0,0.0,0.0,6.52,0.0,5.43,0.0,2.17
7190,2024,Fall,November,Saturday,weekend,Early Morning,Southwest,46.0,5.0,10.87,49.4,0.0,0.0,0.0,4.35,0.0,6.52,0.0,0.0
7191,2024,Winter,January,Sunday,weekend,Morning,Southwest,92.0,10.0,10.87,74.8,0.0,0.0,0.0,5.43,0.0,7.61,0.0,5.43
7192,2022,Fall,November,Saturday,weekend,Afternoon,Southwest,83.0,9.0,10.84,71.55555555555556,1.0,1.2,1.2,4.82,0.0,4.82,0.0,9.64
7193,2022,Fall,October,Thursday,weekday,Afternoon,Southwest,74.0,8.0,10.81,55.25,2.0,2.7,0.0,8.11,0.0,2.7,0.0,8.11
7194,2022,Summer,July,Sunday,weekend,Early Morning,Southwest,65.0,7.0,10.77,93.28571428571429,2.0,3.08,0.0,9.23,0.0,4.62,0.0,7.69
7195,2023,Fall,November,Thursday,weekday,Early Afternoon,Southwest,121.0,13.0,10.74,38.38461538461539,0.0,0.0,0.0,5.79,0.0,9.92,0.0,4.13
7196,2022,Winter,January,Monday,weekday,Afternoon,Southwest,84.0,9.0,10.71,96.33333333333333,2.0,2.38,1.19,10.71,0.0,4.76,0.0,8.33
7197,2022,Winter,February,Monday,weekday,Morning,American,28.0,3.0,10.71,34.0,5.0,17.86,0.0,7.14,0.0,7.14,0.0,0.0
7198,2022,Winter,February,Thursday,weekday,Morning,Delta,28.0,3.0,10.71,68.33333333333333,0.0,0.0,0.0,10.71,0.0,0.0,0.0,3.57
7199,2024,Fall,November,Sunday,weekend,Morning,United,28.0,3.0,10.71,42.0,0.0,0.0,0.0,7.14,0.0,10.71,0.0,0.0
7200,2024,Spring,April,Monday,weekday,Morning,American,28.0,3.0,10.71,75.0,0.0,0.0,0.0,7.14,0.0,3.57,0.0,0.0
7201,2023,Summer,July,Thursday,weekday,Morning,American,28.0,3.0,10.71,60.0,1.0,3.57,0.0,3.57,0.0,10.71,0.0,3.57
7202,2024,Fall,November,Wednesday,weekday,Morning,United,28.0,3.0,10.71,36.0,0.0,0.0,0.0,7.14,0.0,7.14,0.0,0.0
7203,2023,Fall,October,Wednesday,weekday,Morning,American,28.0,3.0,10.71,32.666666666666664,0.0,0.0,0.0,0.0,0.0,10.71,0.0,0.0
7204,2022,Winter,February,Saturday,weekend,Morning,Southwest,84.0,9.0,10.71,42.111111111111114,0.0,0.0,0.0,4.76,0.0,4.76,0.0,2.38
7205,2023,Winter,February,Sunday,weekend,Morning,American,28.0,3.0,10.71,51.666666666666664,0.0,0.0,0.0,7.14,0.0,7.14,0.0,0.0
7206,2023,Summer,August,Sunday,weekend,Early Afternoon,Southwest,84.0,9.0,10.71,43.888888888888886,2.0,2.38,0.0,8.33,0.0,4.76,0.0,8.33
7207,2022,Winter,February,Sunday,weekend,Morning,American,28.0,3.0,10.71,49.666666666666664,3.0,10.71,0.0,3.57,0.0,10.71,0.0,0.0
7208,2022,Spring,March,Monday,weekday,Morning,American,28.0,3.0,10.71,214.33333333333334,0.0,0.0,0.0,10.71,0.0,7.14,0.0,7.14
7209,2022,Winter,February,Monday,weekday,Evening,Southwest,112.0,12.0,10.71,43.0,0.0,0.0,0.0,8.93,0.0,1.79,0.0,6.25
7210,2022,Winter,December,Thursday,weekday,Morning,Delta,28.0,3.0,10.71,87.66666666666667,0.0,0.0,0.0,10.71,0.0,3.57,0.0,0.0
7211,2022,Spring,May,Tuesday,weekday,Evening,Southwest,150.0,16.0,10.67,50.75,1.0,0.67,0.0,8.0,0.0,1.33,0.0,8.67
7212,2023,Winter,January,Monday,weekday,Morning,Southwest,122.0,13.0,10.66,44.69230769230769,2.0,1.64,0.0,6.56,0.0,4.1,0.0,2.46
7213,2023,Summer,July,Thursday,weekday,Early Afternoon,Southwest,85.0,9.0,10.59,45.44444444444444,1.0,1.18,0.0,5.88,0.0,3.53,0.0,8.24
7214,2024,Summer,August,Thursday,weekday,Afternoon,Delta,19.0,2.0,10.53,62.0,0.0,0.0,0.0,10.53,0.0,0.0,0.0,5.26
7215,2024,Winter,February,Wednesday,weekday,Early Evening,Southwest,76.0,8.0,10.53,46.5,0.0,0.0,0.0,7.89,0.0,5.26,0.0,3.95
7216,2024,Summer,July,Thursday,weekday,Early Morning,American,19.0,2.0,10.53,43.5,1.0,5.26,0.0,10.53,0.0,10.53,0.0,0.0
7217,2024,Winter,December,Thursday,weekday,Morning,American,19.0,2.0,10.53,35.5,1.0,5.26,0.0,5.26,0.0,10.53,0.0,0.0
7218,2023,Spring,May,Tuesday,weekday,Early Morning,American,19.0,2.0,10.53,51.5,0.0,0.0,0.0,10.53,0.0,0.0,0.0,0.0
7219,2024,Summer,August,Monday,weekday,Afternoon,United,19.0,2.0,10.53,107.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26
7220,2024,Fall,November,Friday,weekday,Early Morning,American,19.0,2.0,10.53,39.5,0.0,0.0,0.0,10.53,0.0,5.26,0.0,0.0
7221,2023,Summer,July,Tuesday,weekday,Morning,Delta,19.0,2.0,10.53,39.5,0.0,0.0,0.0,5.26,0.0,10.53,0.0,0.0
7222,2024,Summer,June,Monday,weekday,Morning,Allegiant,19.0,2.0,10.53,42.5,0.0,0.0,0.0,10.53,0.0,0.0,0.0,0.0
7223,2024,Spring,May,Monday,weekday,Morning,United,19.0,2.0,10.53,42.5,0.0,0.0,0.0,10.53,0.0,0.0,0.0,5.26
7224,2023,Summer,July,Monday,weekday,Afternoon,Delta,19.0,2.0,10.53,189.0,0.0,0.0,0.0,10.53,0.0,0.0,0.0,5.26
7225,2023,Winter,December,Thursday,weekday,Morning,American,19.0,2.0,10.53,23.5,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0
7226,2022,Spring,March,Thursday,weekday,Early Evening,Delta,19.0,2.0,10.53,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53
7227,2024,Winter,January,Monday,weekday,Evening,American,19.0,2.0,10.53,641.5,4.0,21.05,0.0,0.0,0.0,5.26,0.0,10.53
7228,2023,Summer,July,Thursday,weekday,Morning,United,19.0,2.0,10.53,36.5,2.0,10.53,0.0,10.53,0.0,10.53,0.0,5.26
7229,2023,Fall,September,Thursday,weekday,Evening,Delta,19.0,2.0,10.53,71.5,1.0,5.26,0.0,0.0,0.0,0.0,0.0,10.53
7230,2024,Summer,August,Tuesday,weekday,Early Evening,Delta,19.0,2.0,10.53,523.0,0.0,0.0,0.0,10.53,0.0,0.0,0.0,5.26
7231,2024,Fall,November,Monday,weekday,Early Evening,Delta,19.0,2.0,10.53,28.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,5.26
7232,2022,Winter,December,Thursday,weekday,Night,Southwest,57.0,6.0,10.53,119.83333333333333,28.0,49.12,0.0,5.26,3.51,5.26,0.0,7.02
7233,2023,Fall,October,Monday,weekday,Morning,Delta,19.0,2.0,10.53,25.5,0.0,0.0,0.0,10.53,0.0,0.0,0.0,0.0
7234,2024,Summer,August,Wednesday,weekday,Early Evening,Delta,19.0,2.0,10.53,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53
7235,2023,Spring,May,Monday,weekday,Early Morning,American,19.0,2.0,10.53,69.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0
7236,2022,Spring,May,Wednesday,weekday,Early Evening,Delta,19.0,2.0,10.53,69.5,0.0,0.0,5.26,5.26,0.0,0.0,0.0,5.26
7237,2023,Summer,August,Wednesday,weekday,Early Evening,Delta,19.0,2.0,10.53,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53
7238,2023,Fall,October,Tuesday,weekday,Morning,Delta,19.0,2.0,10.53,32.5,0.0,0.0,0.0,10.53,0.0,5.26,0.0,0.0
7239,2024,Spring,May,Thursday,weekday,Afternoon,Allegiant,19.0,2.0,10.53,38.5,0.0,0.0,0.0,5.26,0.0,5.26,0.0,10.53
7240,2024,Fall,November,Friday,weekday,Afternoon,Delta,19.0,2.0,10.53,64.0,0.0,0.0,0.0,10.53,0.0,5.26,0.0,5.26
7241,2022,Summer,June,Friday,weekday,Early Evening,Delta,19.0,2.0,10.53,57.0,3.0,15.79,0.0,5.26,0.0,0.0,0.0,10.53
7242,2024,Fall,September,Sunday,weekend,Early Afternoon,American,19.0,2.0,10.53,35.5,0.0,0.0,0.0,10.53,0.0,5.26,0.0,10.53
7243,2022,Summer,July,Thursday,weekday,Morning,Delta,19.0,2.0,10.53,69.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,5.26
7244,2024,Summer,June,Wednesday,weekday,Early Afternoon,Delta,19.0,2.0,10.53,111.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26
7245,2024,Summer,July,Monday,weekday,Morning,United,19.0,2.0,10.53,23.0,1.0,5.26,0.0,5.26,0.0,10.53,0.0,0.0
7246,2024,Winter,January,Wednesday,weekday,Early Afternoon,Delta,19.0,2.0,10.53,397.5,3.0,15.79,0.0,5.26,5.26,5.26,0.0,0.0
7247,2024,Summer,June,Monday,weekday,Early Afternoon,Delta,19.0,2.0,10.53,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53
7248,2023,Winter,January,Sunday,weekend,Afternoon,United,19.0,2.0,10.53,43.5,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0
7249,2023,Spring,March,Tuesday,weekday,Morning,Delta,19.0,2.0,10.53,30.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0
7250,2022,Spring,May,Sunday,weekend,Morning,American,38.0,4.0,10.53,114.25,1.0,2.63,0.0,10.53,0.0,0.0,0.0,0.0
7251,2024,Fall,November,Tuesday,weekday,Evening,Southwest,105.0,11.0,10.48,55.18181818181818,0.0,0.0,0.0,8.57,0.0,0.95,0.0,8.57
7252,2023,Spring,March,Thursday,weekday,Afternoon,Southwest,86.0,9.0,10.47,51.22222222222222,2.0,2.33,0.0,5.81,0.0,4.65,0.0,10.47
7253,2024,Fall,November,Friday,weekday,Afternoon,Southwest,153.0,16.0,10.46,43.1875,2.0,1.31,0.0,8.5,0.0,5.23,0.0,9.8
7254,2023,Winter,January,Friday,weekday,Early Afternoon,Southwest,96.0,10.0,10.42,63.3,1.0,1.04,0.0,8.33,0.0,3.12,0.0,6.25
7255,2024,Fall,October,Friday,weekday,Night,Southwest,48.0,5.0,10.42,39.8,0.0,0.0,0.0,2.08,0.0,2.08,0.0,10.42
7256,2024,Spring,May,Tuesday,weekday,Morning,Southwest,96.0,10.0,10.42,105.1,0.0,0.0,0.0,3.12,0.0,7.29,0.0,3.12
7257,2023,Fall,October,Tuesday,weekday,Afternoon,Southwest,125.0,13.0,10.4,44.0,0.0,0.0,0.8,5.6,0.0,3.2,0.0,8.8
7258,2024,Summer,June,Saturday,weekend,Early Morning,Southwest,58.0,6.0,10.34,108.33333333333333,0.0,0.0,0.0,6.9,0.0,3.45,0.0,0.0
